,duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,src_bytes,dst_bytes,hot,logged_in,num_compromised,root_shell,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,source
6800,0,0,0,0,0,0,0,0,0,1,0,244,1571,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.02,1,original
6794,0,0,0,0,0,0,0,0,0,1,0,331,685,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,255,1.0,0.0,0.03,0.04,0.03,0.0,0.0,0.0,1,original
148,0,0,0,0,0,0,0,0,0,1,0,230,6880,0,1,0,0,0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,0.29,24,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.01,1,original
4124,0,0,0,0,0,0,0,0,0,1,0,158,4030,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,213,255,1.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,1,original
4889,0,0,0,0,0,0,0,0,0,1,0,188,655,0,1,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
6570,0,0,0,0,0,0,0,0,0,1,0,276,13283,0,1,0,0,0,27,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,1,original
3363,0,0,0,0,0,0,0,0,0,1,0,216,2658,0,1,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4788,0,0,0,0,0,0,0,0,0,1,0,254,1347,0,1,0,0,0,8,9,0.12,0.22,0.0,0.0,1.0,0.0,0.22,111,255,1.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,1,original
2866,0,0,0,0,0,0,0,0,0,1,0,306,1830,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
3776,0,0,0,0,0,0,0,0,0,1,0,309,758,0,1,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.8,48,255,1.0,0.0,0.02,0.02,0.02,0.01,0.0,0.0,1,original
1386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,47,56,1.0,0.0,0.02,0.04,0.0,0.0,0.43,0.52,1,original
5941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,143,10,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,original
7665,0,0,0,0,0,0,0,0,0,1,0,259,1001,0,1,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6708,0,0,0,0,0,0,0,0,0,1,0,271,10462,0,1,0,0,0,6,28,0.0,0.0,0.0,0.0,1.0,0.0,0.11,98,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
5695,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,2,4,0.0,0.0,0.0,0.5,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.05,0.05,0,original
3629,0,0,0,0,0,0,0,0,0,1,0,192,1069,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,1,original
7299,0,0,0,0,0,0,0,0,0,1,0,271,732,0,1,0,0,0,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,111,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
4797,78,0,0,0,0,0,0,0,0,1,0,303,185,0,1,0,0,0,5,25,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3028,0,0,0,0,0,0,0,0,0,1,0,268,9822,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,162,1.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,1,original
2969,0,0,0,0,0,0,0,0,0,1,0,241,34537,2,1,0,0,0,1,4,0.0,0.5,0.0,0.0,1.0,0.0,0.75,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7055,0,0,0,0,0,0,0,0,0,1,0,217,821,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0,1,original
1708,0,0,0,0,0,0,0,0,0,1,0,267,23875,0,1,0,0,0,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,211,247,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1,original
2953,0,0,0,0,0,0,0,0,0,1,0,264,13096,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,234,0.92,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1,original
454,0,0,0,0,0,0,0,0,0,1,0,222,6662,0,1,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,147,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
6136,0,0,0,0,0,0,0,0,0,1,0,193,441,0,1,0,0,0,15,37,0.0,0.0,0.0,0.0,1.0,0.0,0.08,15,255,1.0,0.0,0.07,0.04,0.0,0.04,0.0,0.0,1,original
6781,0,0,0,0,0,0,0,0,0,1,0,234,4200,0,1,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,84,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,1,original
6411,0,0,0,0,0,0,0,0,0,1,0,292,2807,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
609,0,0,0,0,0,0,0,0,0,1,0,242,3322,0,1,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22,22,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,original
4263,0,0,0,0,0,0,0,0,0,1,0,239,655,0,1,0,0,0,21,27,0.0,0.0,0.0,0.0,1.0,0.0,0.11,187,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
4826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,16,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,16,0.06,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0,original
6875,0,0,0,0,0,0,0,0,0,1,0,326,332,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2074,0,0,0,0,0,0,0,0,0,1,0,236,7610,0,1,0,0,0,14,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,35,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.01,1,original
4052,0,0,0,0,0,0,0,0,0,1,0,250,2296,0,1,0,0,0,13,23,0.0,0.0,0.0,0.0,1.0,0.0,0.17,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,59,0.23,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0,original
1622,0,0,0,0,0,0,0,0,0,1,0,207,7262,0,1,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
4683,0,0,0,0,0,0,0,0,0,1,0,238,1414,0,1,0,0,0,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5497,0,0,0,0,0,0,0,0,0,1,0,270,15626,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,248,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.06,0.0,0.0,1.0,0.62,1,original
7112,0,0,0,0,0,0,0,0,0,1,0,207,1969,0,1,0,0,0,12,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,14,255,1.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,1,original
40,0,0,0,0,0,0,0,0,0,1,0,218,974,0,1,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.02,0.0,0.01,0.0,0.0,1,original
5475,0,0,0,0,0,0,0,0,0,1,0,335,414,0,1,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,4,255,1.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,1,original
2089,0,0,0,0,0,0,0,0,0,1,0,317,2491,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,1,original
3924,0,0,0,0,0,0,0,0,0,1,0,196,6356,0,1,0,0,0,17,39,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2175,0,0,0,0,0,0,0,0,0,1,0,335,18840,0,1,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
74,0,0,0,0,0,0,0,0,0,1,0,285,304,0,1,0,0,0,32,34,0.0,0.0,0.0,0.0,1.0,0.0,0.09,101,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
6492,0,0,0,0,0,0,0,0,0,1,0,302,1728,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
8002,0,0,0,0,0,0,0,0,0,1,0,235,4547,0,1,0,0,0,7,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,228,228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2657,0,0,0,0,0,0,0,0,0,1,0,290,2860,0,1,0,0,0,5,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,14,255,1.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,1,original
3180,0,0,0,0,0,0,0,0,0,1,0,229,1397,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
2076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,83,1.0,0.0,0.33,0.14,0.0,0.0,1.0,1.0,1,original
441,0,0,0,0,0,0,0,0,0,1,0,332,1394,1,1,0,1,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,141,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,1,original
2051,0,0,0,0,0,0,0,0,0,1,0,224,318,0,1,0,0,0,10,16,0.0,0.0,0.0,0.0,1.0,0.0,0.19,208,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1,original
2541,0,0,0,0,0,0,0,0,0,1,0,202,324,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,154,255,1.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,1,original
1301,0,0,0,0,0,0,0,0,0,1,0,287,870,0,1,0,0,0,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,24,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1,original
7461,0,0,0,0,0,0,0,0,0,1,0,218,667,0,1,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3430,0,0,0,0,0,0,0,0,0,1,0,291,454,0,1,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,47,255,1.0,0.0,0.02,0.09,0.0,0.0,1.0,1.0,1,original
236,0,0,0,0,0,0,0,0,0,1,0,329,303,0,1,0,0,0,10,33,0.0,0.0,0.0,0.0,1.0,0.0,0.06,59,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,original
6760,0,0,0,0,0,0,0,0,0,1,0,144,10209,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,1,original
2599,0,0,0,0,0,0,0,0,0,1,0,284,64787,0,1,0,0,0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4616,0,0,0,0,0,0,0,0,0,1,0,330,4509,0,1,0,0,0,4,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,4,255,1.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0,1,original
2573,0,0,0,0,0,0,0,0,0,1,0,335,6956,0,1,0,0,0,3,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3280,0,0,0,0,0,0,0,0,0,1,0,285,619,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,1,original
3186,0,0,0,0,0,0,0,0,0,1,0,413,6825,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88,245,1.0,0.0,0.01,0.17,0.0,0.0,0.14,0.69,1,original
3953,0,0,0,0,0,0,0,0,0,1,0,223,431,0,1,0,0,0,4,4,0.25,0.25,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2768,0,0,0,0,0,0,0,0,0,1,0,311,2271,0,1,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,0.0,1,original
4831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142,12,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,original
4223,0,0,0,0,0,0,0,0,0,1,0,325,1817,0,1,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
2106,0,0,0,0,0,0,0,0,0,1,0,258,44324,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2679,0,0,0,0,0,0,0,0,0,1,0,334,3751,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,1,original
2761,0,0,0,0,0,0,0,0,0,1,0,210,255,0,1,0,0,0,6,14,0.0,0.0,0.0,0.0,1.0,0.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4688,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,57,57,1.0,0.0,0.02,0.0,0.02,0.02,0.02,0.02,0,original
5399,0,0,0,0,0,0,0,0,0,1,0,281,1372,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1387,0,0,0,0,0,0,0,0,0,1,0,250,1155,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1,original
7617,0,0,0,0,0,0,0,0,0,1,0,215,817,0,1,0,0,0,2,5,0.5,0.2,0.0,0.0,1.0,0.0,0.6,2,255,1.0,0.0,0.5,0.01,0.5,0.01,0.0,0.0,1,original
7344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,145,255,1.0,0.0,0.01,0.06,0.0,0.0,1.0,0.97,1,original
6523,0,0,0,0,0,0,0,0,0,1,0,331,279,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.02,0.02,1,original
6980,0,0,0,0,0,0,0,0,0,1,0,202,1497,0,1,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,1,original
7822,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,4,4,0.25,0.25,0.25,0.25,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0,original
5000,0,0,0,0,0,0,0,0,0,1,0,309,755,0,1,0,0,0,3,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,71,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0,1,original
5853,0,0,0,0,0,0,0,0,0,1,0,253,276,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1279,0,0,0,0,0,0,0,0,0,1,0,310,3222,0,1,0,0,0,1,2,0.0,0.0,0.0,0.5,1.0,0.0,1.0,53,41,0.77,0.06,0.02,0.0,0.0,0.0,0.0,0.0,1,original
7243,0,0,0,0,0,0,0,0,0,1,0,231,5280,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
7947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0.0,0.0,0.25,0.25,1.0,0.0,0.0,138,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,1,original
6404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,2,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0,original
1555,0,0,0,0,0,0,0,0,0,1,0,237,1484,0,1,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7338,0,0,0,0,0,0,0,0,0,1,0,259,459,0,1,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,23,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,1,original
3190,0,0,0,0,0,0,0,0,0,1,0,214,602,0,1,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4566,0,0,0,0,0,0,0,0,0,1,0,348,277,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,141,255,1.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,1,original
4802,0,0,0,0,0,0,0,0,0,1,0,161,760,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,1,original
7612,0,0,0,0,0,0,0,0,0,1,0,219,557,0,1,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,42,255,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,1,original
4841,0,0,0,0,1,0,0,0,0,0,0,49640,0,0,1,0,0,0,2,2,0.0,0.0,0.5,0.5,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.05,0.05,0,original
3594,0,0,0,0,0,0,0,0,0,1,0,232,458,0,1,0,0,0,14,30,0.0,0.0,0.0,0.0,1.0,0.0,0.17,70,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
6035,0,0,0,0,0,0,0,0,0,1,0,301,4433,0,1,0,0,0,3,31,0.0,0.0,0.0,0.0,1.0,0.0,0.06,3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,1,original
1920,0,0,0,0,0,0,0,0,0,1,0,308,2698,0,1,0,0,1,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.01,0.01,1,original
513,0,0,0,0,0,0,0,0,0,1,0,324,185,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.02,0.25,0.0,0.0,0.0,1,original
4177,0,0,0,0,0,0,0,0,0,1,0,198,3534,0,1,0,0,0,14,48,0.0,0.0,0.0,0.0,1.0,0.0,0.08,14,255,1.0,0.0,0.07,0.01,0.0,0.0,0.0,0.0,1,original
1308,0,0,0,0,0,0,0,0,0,1,0,235,22150,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,245,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,original
5667,0,0,0,0,0,0,0,0,0,1,0,334,452,0,1,0,0,0,32,37,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
914,0,0,0,0,0,0,0,0,0,1,0,286,310,0,1,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
3452,0,0,0,0,0,0,0,0,0,1,0,243,3934,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,1,original
3695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,255,13,1.0,1.0,0.0,0.0,0.05,0.05,0.0,255,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,original
4242,0,0,0,0,0,0,0,0,0,1,0,343,5109,0,1,0,0,0,33,33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,1,original
3156,0,0,0,0,0,0,0,0,0,1,0,299,2119,0,1,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
2198,0,0,0,0,0,0,0,0,0,1,0,311,1115,0,1,0,0,0,24,25,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
774,0,0,0,0,0,0,0,0,0,1,0,225,7464,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
4425,0,0,0,0,0,0,0,0,0,1,0,359,2118,0,1,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,35,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,1,original
6150,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,246,246,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0,original
6097,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.03,0.03,0,original
943,0,0,0,0,0,0,0,0,0,1,0,317,23436,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1,original
822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,20,20,1.0,0.0,0.05,0.0,0.0,0.0,1.0,1.0,1,original
5005,0,0,0,0,0,0,0,0,0,1,0,231,1287,0,1,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4277,0,0,0,0,0,0,0,0,0,1,0,200,526,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,163,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,19,192,1.0,0.0,0.05,0.19,0.0,0.0,1.0,0.99,1,original
5619,0,0,0,0,0,0,0,0,0,1,0,332,10351,0,1,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4547,0,0,0,0,0,0,0,0,0,1,0,323,1085,0,1,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
3983,0,0,0,0,0,0,0,0,0,1,0,234,1038,0,1,0,0,0,3,18,0.0,0.0,0.0,0.0,1.0,0.0,0.28,193,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
2538,0,0,0,0,0,0,0,0,0,1,0,216,2531,0,1,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105,105,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
7733,0,0,0,0,0,0,0,0,0,1,0,207,700,0,1,0,0,0,6,6,0.17,0.17,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.01,0.17,0.0,0.0,0.0,1,original
1311,0,0,0,0,0,0,0,0,0,1,0,320,962,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5207,0,0,0,0,0,0,0,0,0,1,0,313,2698,0,1,0,0,1,2,11,0.0,0.0,0.0,0.0,1.0,0.0,0.27,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7379,0,0,0,0,0,0,0,0,0,1,0,344,3123,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,original
